Domain Code,Domain,Area Code,Area,Element Code,Element,Item Code,Item,Year Code,Year,Unit,Value,Flag,Flag Description
"SCL","Supply Utilization Accounts","176","Timor-Leste","271","Proteins/Year","661","Cocoa, beans","2015","2015","tonnes","1","Fc","Calculated data"
"SCL","Supply Utilization Accounts","176","Timor-Leste","271","Proteins/Year","661","Cocoa, beans","2016","2016","tonnes","7","Fc","Calculated data"
"SCL","Supply Utilization Accounts","176","Timor-Leste","271","Proteins/Year","661","Cocoa, beans","2017","2017","tonnes","7","Fc","Calculated data"
"SCL","Supply Utilization Accounts","176","Timor-Leste","271","Proteins/Year","661","Cocoa, beans","2018","2018","tonnes","7","Fc","Calculated data"
"SCL","Supply Utilization Accounts","176","Timor-Leste","281","Fats/Year","661","Cocoa, beans","2015","2015","tonnes","11","Fc","Calculated data"
"SCL","Supply Utilization Accounts","176","Timor-Leste","281","Fats/Year","661","Cocoa, beans","2016","2016","tonnes","67","Fc","Calculated data"
"SCL","Supply Utilization Accounts","176","Timor-Leste","281","Fats/Year","661","Cocoa, beans","2017","2017","tonnes","68","Fc","Calculated data"
"SCL","Supply Utilization Accounts","176","Timor-Leste","281","Fats/Year","661","Cocoa, beans","2018","2018","tonnes","70","Fc","Calculated data"
"SCL","Supply Utilization Accounts","217","Togo","5113","Opening stocks","661","Cocoa, beans","2014","2014","tonnes","30434","Im","FAO data based on imputation methodology"
"SCL","Supply Utilization Accounts","217","Togo","5113","Opening stocks","661","Cocoa, beans","2015","2015","tonnes","37495","F","FAO estimate"
"SCL","Supply Utilization Accounts","217","Togo","5113","Opening stocks","661","Cocoa, beans","2016","2016","tonnes","39600","F","FAO estimate"
"SCL","Supply Utilization Accounts","217","Togo","5113","Opening stocks","661","Cocoa, beans","2017","2017","tonnes","42512","F","FAO estimate"
"SCL","Supply Utilization Accounts","217","Togo","5113","Opening stocks","661","Cocoa, beans","2018","2018","tonnes","46415","F","FAO estimate"
"SCL","Supply Utilization Accounts","217","Togo","5510","Production","661","Cocoa, beans","2014","2014","tonnes","64000","Im","FAO data based on imputation methodology"
"SCL","Supply Utilization Accounts","217","Togo","5510","Production","661","Cocoa, beans","2015","2015","tonnes","37833","Im","FAO data based on imputation methodology"
"SCL","Supply Utilization Accounts","217","Togo","5510","Production","661","Cocoa, beans","2016","2016","tonnes","38944","Im","FAO data based on imputation methodology"
"SCL","Supply Utilization Accounts","217","Togo","5510","Production","661","Cocoa, beans","2017","2017","tonnes","46926","Im","FAO data based on imputation methodology"
"SCL","Supply Utilization Accounts","217","Togo","5510","Production","661","Cocoa, beans","2018","2018","tonnes","41235","Im","FAO data based on imputation methodology"
"SCL","Supply Utilization Accounts","217","Togo","5610","Import Quantity","661","Cocoa, beans","2016","2016","tonnes","7","","Official data"
"SCL","Supply Utilization Accounts","217","Togo","5610","Import Quantity","661","Cocoa, beans","2017","2017","tonnes","33","","Official data"
"SCL","Supply Utilization Accounts","217","Togo","5071","Stock Variation","661","Cocoa, beans","2014","2014","tonnes","7061","Im","FAO data based on imputation methodology"
"SCL","Supply Utilization Accounts","217","Togo","5071","Stock Variation","661","Cocoa, beans","2015","2015","tonnes","2105","Im","FAO data based on imputation methodology"
"SCL","Supply Utilization Accounts","217","Togo","5071","Stock Variation","661","Cocoa, beans","2016","2016","tonnes","2913","Im","FAO data based on imputation methodology"
"SCL","Supply Utilization Accounts","217","Togo","5071","Stock Variation","661","Cocoa, beans","2017","2017","tonnes","3903","Im","FAO data based on imputation methodology"
"SCL","Supply Utilization Accounts","217","Togo","5071","Stock Variation","661","Cocoa, beans","2018","2018","tonnes","1708","Im","FAO data based on imputation methodology"
"SCL","Supply Utilization Accounts","217","Togo","5910","Export Quantity","661","Cocoa, beans","2014","2014","tonnes","9617","","Official data"
"SCL","Supply Utilization Accounts","217","Togo","5910","Export Quantity","661","Cocoa, beans","2015","2015","tonnes","9721","","Official data"
"SCL","Supply Utilization Accounts","217","Togo","5910","Export Quantity","661","Cocoa, beans","2016","2016","tonnes","4387","","Official data"
"SCL","Supply Utilization Accounts","217","Togo","5910","Export Quantity","661","Cocoa, beans","2017","2017","tonnes","4903","","Official data"
"SCL","Supply Utilization Accounts","217","Togo","5910","Export Quantity","661","Cocoa, beans","2018","2018","tonnes","9779","*","Unofficial figure"
"SCL","Supply Utilization Accounts","217","Togo","5165","Other uses (non-food)","661","Cocoa, beans","2014","2014","tonnes","47322","Im","FAO data based on imputation methodology"
"SCL","Supply Utilization Accounts","217","Togo","5165","Other uses (non-food)","661","Cocoa, beans","2015","2015","tonnes","26007","Im","FAO data based on imputation methodology"
"SCL","Supply Utilization Accounts","217","Togo","5165","Other uses (non-food)","661","Cocoa, beans","2016","2016","tonnes","31652","Im","FAO data based on imputation methodology"
"SCL","Supply Utilization Accounts","217","Togo","5165","Other uses (non-food)","661","Cocoa, beans","2017","2017","tonnes","38152","Im","FAO data based on imputation methodology"
"SCL","Supply Utilization Accounts","217","Togo","5165","Other uses (non-food)","661","Cocoa, beans","2018","2018","tonnes","29748","Im","FAO data based on imputation methodology"
"SCL","Supply Utilization Accounts","217","Togo","5166","Residuals","661","Cocoa, beans","2014","2014","tonnes","0","Im","FAO data based on imputation methodology"
"SCL","Supply Utilization Accounts","217","Togo","5166","Residuals","661","Cocoa, beans","2015","2015","tonnes","0","Im","FAO data based on imputation methodology"
"SCL","Supply Utilization Accounts","217","Togo","5166","Residuals","661","Cocoa, beans","2016","2016","tonnes","0","Im","FAO data based on imputation methodology"
"SCL","Supply Utilization Accounts","217","Togo","5166","Residuals","661","Cocoa, beans","2017","2017","tonnes","0","Im","FAO data based on imputation methodology"
"SCL","Supply Utilization Accounts","217","Togo","5166","Residuals","661","Cocoa, beans","2018","2018","tonnes","0","Im","FAO data based on imputation methodology"
"SCL","Supply Utilization Accounts","220","Trinidad and Tobago","5113","Opening stocks","661","Cocoa, beans","2014","2014","tonnes","0","Im","FAO data based on imputation methodology"
"SCL","Supply Utilization Accounts","220","Trinidad and Tobago","5113","Opening stocks","661","Cocoa, beans","2015","2015","tonnes","0","Im","FAO data based on imputation methodology"
"SCL","Supply Utilization Accounts","220","Trinidad and Tobago","5113","Opening stocks","661","Cocoa, beans","2016","2016","tonnes","0","Im","FAO data based on imputation methodology"
"SCL","Supply Utilization Accounts","220","Trinidad and Tobago","5113","Opening stocks","661","Cocoa, beans","2017","2017","tonnes","0","Im","FAO data based on imputation methodology"
"SCL","Supply Utilization Accounts","220","Trinidad and Tobago","5113","Opening stocks","661","Cocoa, beans","2018","2018","tonnes","0","Im","FAO data based on imputation methodology"
"SCL","Supply Utilization Accounts","220","Trinidad and Tobago","5510","Production","661","Cocoa, beans","2014","2014","tonnes","329","","Official data"
"SCL","Supply Utilization Accounts","220","Trinidad and Tobago","5510","Production","661","Cocoa, beans","2015","2015","tonnes","368","Im","FAO data based on imputation methodology"
"SCL","Supply Utilization Accounts","220","Trinidad and Tobago","5510","Production","661","Cocoa, beans","2016","2016","tonnes","410","F","FAO estimate"
"SCL","Supply Utilization Accounts","220","Trinidad and Tobago","5510","Production","661","Cocoa, beans","2017","2017","tonnes","350","F","FAO estimate"
"SCL","Supply Utilization Accounts","220","Trinidad and Tobago","5510","Production","661","Cocoa, beans","2018","2018","tonnes","338","Im","FAO data based on imputation methodology"
"SCL","Supply Utilization Accounts","220","Trinidad and Tobago","5610","Import Quantity","661","Cocoa, beans","2015","2015","tonnes","0","","Official data"
"SCL","Supply Utilization Accounts","220","Trinidad and Tobago","5610","Import Quantity","661","Cocoa, beans","2018","2018","tonnes","0","X","International reliable sources"
"SCL","Supply Utilization Accounts","220","Trinidad and Tobago","5071","Stock Variation","661","Cocoa, beans","2014","2014","tonnes","0","Im","FAO data based on imputation methodology"
"SCL","Supply Utilization Accounts","220","Trinidad and Tobago","5071","Stock Variation","661","Cocoa, beans","2015","2015","tonnes","0","Im","FAO data based on imputation methodology"
"SCL","Supply Utilization Accounts","220","Trinidad and Tobago","5071","Stock Variation","661","Cocoa, beans","2016","2016","tonnes","0","Im","FAO data based on imputation methodology"
"SCL","Supply Utilization Accounts","220","Trinidad and Tobago","5071","Stock Variation","661","Cocoa, beans","2017","2017","tonnes","0","Im","FAO data based on imputation methodology"
"SCL","Supply Utilization Accounts","220","Trinidad and Tobago","5071","Stock Variation","661","Cocoa, beans","2018","2018","tonnes","0","Im","FAO data based on imputation methodology"
"SCL","Supply Utilization Accounts","220","Trinidad and Tobago","5910","Export Quantity","661","Cocoa, beans","2014","2014","tonnes","445","*","Unofficial figure"
"SCL","Supply Utilization Accounts","220","Trinidad and Tobago","5910","Export Quantity","661","Cocoa, beans","2015","2015","tonnes","339","","Official data"
"SCL","Supply Utilization Accounts","220","Trinidad and Tobago","5910","Export Quantity","661","Cocoa, beans","2016","2016","tonnes","396","*","Unofficial figure"
"SCL","Supply Utilization Accounts","220","Trinidad and Tobago","5910","Export Quantity","661","Cocoa, beans","2017","2017","tonnes","330","*","Unofficial figure"
"SCL","Supply Utilization Accounts","220","Trinidad and Tobago","5910","Export Quantity","661","Cocoa, beans","2018","2018","tonnes","220","*","Unofficial figure"
"SCL","Supply Utilization Accounts","220","Trinidad and Tobago","5023","Processed","661","Cocoa, beans","2014","2014","tonnes","0","Im","FAO data based on imputation methodology"
"SCL","Supply Utilization Accounts","220","Trinidad and Tobago","5023","Processed","661","Cocoa, beans","2015","2015","tonnes","30","Im","FAO data based on imputation methodology"
"SCL","Supply Utilization Accounts","220","Trinidad and Tobago","5023","Processed","661","Cocoa, beans","2016","2016","tonnes","14","Im","FAO data based on imputation methodology"
"SCL","Supply Utilization Accounts","220","Trinidad and Tobago","5023","Processed","661","Cocoa, beans","2017","2017","tonnes","20","Im","FAO data based on imputation methodology"
"SCL","Supply Utilization Accounts","220","Trinidad and Tobago","5023","Processed","661","Cocoa, beans","2018","2018","tonnes","119","Im","FAO data based on imputation methodology"
"SCL","Supply Utilization Accounts","220","Trinidad and Tobago","5166","Residuals","661","Cocoa, beans","2014","2014","tonnes","-116","Im","FAO data based on imputation methodology"
"SCL","Supply Utilization Accounts","220","Trinidad and Tobago","5166","Residuals","661","Cocoa, beans","2015","2015","tonnes","0","Im","FAO data based on imputation methodology"
"SCL","Supply Utilization Accounts","220","Trinidad and Tobago","5166","Residuals","661","Cocoa, beans","2016","2016","tonnes","0","Im","FAO data based on imputation methodology"
"SCL","Supply Utilization Accounts","220","Trinidad and Tobago","5166","Residuals","661","Cocoa, beans","2017","2017","tonnes","0","Im","FAO data based on imputation methodology"
"SCL","Supply Utilization Accounts","220","Trinidad and Tobago","5166","Residuals","661","Cocoa, beans","2018","2018","tonnes","0","Im","FAO data based on imputation methodology"
"SCL","Supply Utilization Accounts","222","Tunisia","5113","Opening stocks","661","Cocoa, beans","2014","2014","tonnes","1049","Im","FAO data based on imputation methodology"
"SCL","Supply Utilization Accounts","222","Tunisia","5113","Opening stocks","661","Cocoa, beans","2015","2015","tonnes","1049","Im","FAO data based on imputation methodology"
"SCL","Supply Utilization Accounts","222","Tunisia","5113","Opening stocks","661","Cocoa, beans","2016","2016","tonnes","1049","Im","FAO data based on imputation methodology"
"SCL","Supply Utilization Accounts","222","Tunisia","5113","Opening stocks","661","Cocoa, beans","2017","2017","tonnes","1049","Im","FAO data based on imputation methodology"
"SCL","Supply Utilization Accounts","222","Tunisia","5113","Opening stocks","661","Cocoa, beans","2018","2018","tonnes","1049","Im","FAO data based on imputation methodology"
"SCL","Supply Utilization Accounts","222","Tunisia","5610","Import Quantity","661","Cocoa, beans","2014","2014","tonnes","6125","","Official data"
"SCL","Supply Utilization Accounts","222","Tunisia","5610","Import Quantity","661","Cocoa, beans","2015","2015","tonnes","3253","","Official data"
"SCL","Supply Utilization Accounts","222","Tunisia","5610","Import Quantity","661","Cocoa, beans","2016","2016","tonnes","3449","","Official data"
"SCL","Supply Utilization Accounts","222","Tunisia","5610","Import Quantity","661","Cocoa, beans","2017","2017","tonnes","5799","","Official data"
