Domain Code,Domain,Area Code,Area,Element Code,Element,Item Code,Item,Year Code,Year,Unit,Value,Flag,Flag Description
"QV","Value of Agricultural Production","5500","Oceania","58","Gross Production Value (constant 2014-2016 thousand US$)","661","Cocoa, beans","1990","1990","1000 US$","7072","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QV","Value of Agricultural Production","5500","Oceania","58","Gross Production Value (constant 2014-2016 thousand US$)","661","Cocoa, beans","1991","1991","1000 US$","6999","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QV","Value of Agricultural Production","5500","Oceania","58","Gross Production Value (constant 2014-2016 thousand US$)","661","Cocoa, beans","1992","1992","1000 US$","4547","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QV","Value of Agricultural Production","5500","Oceania","58","Gross Production Value (constant 2014-2016 thousand US$)","661","Cocoa, beans","1993","1993","1000 US$","6462","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QV","Value of Agricultural Production","5500","Oceania","58","Gross Production Value (constant 2014-2016 thousand US$)","661","Cocoa, beans","1994","1994","1000 US$","3812","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QV","Value of Agricultural Production","5500","Oceania","58","Gross Production Value (constant 2014-2016 thousand US$)","661","Cocoa, beans","1995","1995","1000 US$","5376","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QV","Value of Agricultural Production","5500","Oceania","58","Gross Production Value (constant 2014-2016 thousand US$)","661","Cocoa, beans","1996","1996","1000 US$","2969","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QV","Value of Agricultural Production","5500","Oceania","58","Gross Production Value (constant 2014-2016 thousand US$)","661","Cocoa, beans","1997","1997","1000 US$","5265","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QV","Value of Agricultural Production","5500","Oceania","58","Gross Production Value (constant 2014-2016 thousand US$)","661","Cocoa, beans","1998","1998","1000 US$","4644","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QV","Value of Agricultural Production","5500","Oceania","58","Gross Production Value (constant 2014-2016 thousand US$)","661","Cocoa, beans","1999","1999","1000 US$","2867","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QV","Value of Agricultural Production","5500","Oceania","58","Gross Production Value (constant 2014-2016 thousand US$)","661","Cocoa, beans","2000","2000","1000 US$","4582","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QV","Value of Agricultural Production","5500","Oceania","58","Gross Production Value (constant 2014-2016 thousand US$)","661","Cocoa, beans","2001","2001","1000 US$","2345","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QV","Value of Agricultural Production","5500","Oceania","58","Gross Production Value (constant 2014-2016 thousand US$)","661","Cocoa, beans","2002","2002","1000 US$","3382","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QV","Value of Agricultural Production","5500","Oceania","58","Gross Production Value (constant 2014-2016 thousand US$)","661","Cocoa, beans","2003","2003","1000 US$","4474","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QV","Value of Agricultural Production","5500","Oceania","58","Gross Production Value (constant 2014-2016 thousand US$)","661","Cocoa, beans","2004","2004","1000 US$","2550","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QV","Value of Agricultural Production","5500","Oceania","58","Gross Production Value (constant 2014-2016 thousand US$)","661","Cocoa, beans","2005","2005","1000 US$","2734","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QV","Value of Agricultural Production","5500","Oceania","58","Gross Production Value (constant 2014-2016 thousand US$)","661","Cocoa, beans","2006","2006","1000 US$","3863","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QV","Value of Agricultural Production","5500","Oceania","58","Gross Production Value (constant 2014-2016 thousand US$)","661","Cocoa, beans","2007","2007","1000 US$","2867","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QV","Value of Agricultural Production","5500","Oceania","58","Gross Production Value (constant 2014-2016 thousand US$)","661","Cocoa, beans","2008","2008","1000 US$","4409","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QV","Value of Agricultural Production","5500","Oceania","58","Gross Production Value (constant 2014-2016 thousand US$)","661","Cocoa, beans","2009","2009","1000 US$","4395","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QV","Value of Agricultural Production","5500","Oceania","58","Gross Production Value (constant 2014-2016 thousand US$)","661","Cocoa, beans","2010","2010","1000 US$","4978","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QV","Value of Agricultural Production","5500","Oceania","58","Gross Production Value (constant 2014-2016 thousand US$)","661","Cocoa, beans","2011","2011","1000 US$","3510","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QV","Value of Agricultural Production","5500","Oceania","58","Gross Production Value (constant 2014-2016 thousand US$)","661","Cocoa, beans","2012","2012","1000 US$","5894","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QV","Value of Agricultural Production","5500","Oceania","58","Gross Production Value (constant 2014-2016 thousand US$)","661","Cocoa, beans","2013","2013","1000 US$","5889","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QV","Value of Agricultural Production","5500","Oceania","58","Gross Production Value (constant 2014-2016 thousand US$)","661","Cocoa, beans","2014","2014","1000 US$","4916","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QV","Value of Agricultural Production","5500","Oceania","58","Gross Production Value (constant 2014-2016 thousand US$)","661","Cocoa, beans","2015","2015","1000 US$","4398","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QV","Value of Agricultural Production","5500","Oceania","58","Gross Production Value (constant 2014-2016 thousand US$)","661","Cocoa, beans","2016","2016","1000 US$","5853","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QV","Value of Agricultural Production","5500","Oceania","58","Gross Production Value (constant 2014-2016 thousand US$)","661","Cocoa, beans","2017","2017","1000 US$","5869","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QV","Value of Agricultural Production","5500","Oceania","58","Gross Production Value (constant 2014-2016 thousand US$)","661","Cocoa, beans","2018","2018","1000 US$","5876","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QV","Value of Agricultural Production","5502","Melanesia","152","Gross Production Value (constant 2014-2016 thousand I$)","661","Cocoa, beans","1961","1961","1000 Int. $","14658","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QV","Value of Agricultural Production","5502","Melanesia","152","Gross Production Value (constant 2014-2016 thousand I$)","661","Cocoa, beans","1962","1962","1000 Int. $","21851","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QV","Value of Agricultural Production","5502","Melanesia","152","Gross Production Value (constant 2014-2016 thousand I$)","661","Cocoa, beans","1963","1963","1000 Int. $","24280","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QV","Value of Agricultural Production","5502","Melanesia","152","Gross Production Value (constant 2014-2016 thousand I$)","661","Cocoa, beans","1964","1964","1000 Int. $","28437","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QV","Value of Agricultural Production","5502","Melanesia","152","Gross Production Value (constant 2014-2016 thousand I$)","661","Cocoa, beans","1965","1965","1000 Int. $","31268","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QV","Value of Agricultural Production","5502","Melanesia","152","Gross Production Value (constant 2014-2016 thousand I$)","661","Cocoa, beans","1966","1966","1000 Int. $","29492","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QV","Value of Agricultural Production","5502","Melanesia","152","Gross Production Value (constant 2014-2016 thousand I$)","661","Cocoa, beans","1967","1967","1000 Int. $","32665","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QV","Value of Agricultural Production","5502","Melanesia","152","Gross Production Value (constant 2014-2016 thousand I$)","661","Cocoa, beans","1968","1968","1000 Int. $","36769","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QV","Value of Agricultural Production","5502","Melanesia","152","Gross Production Value (constant 2014-2016 thousand I$)","661","Cocoa, beans","1969","1969","1000 Int. $","40256","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QV","Value of Agricultural Production","5502","Melanesia","152","Gross Production Value (constant 2014-2016 thousand I$)","661","Cocoa, beans","1970","1970","1000 Int. $","39716","A","Aggregate, may include official, semi-official, estimated or calculated data"
